PLACES_VISITED,DONATION,BMI_RANGE,SUFFICIENT_INCOME,PERSONAL_AWARDS,AGE,MENTAL_WELLNESS_INDEX,SOCIAL_WELLNESS_INDEX,PHYSICAL_WELLNESS_INDEX,PRODUCTIVITY_INDEX,RECOVERY_WELLBEING_INDEX,STRESS_BURDEN_INDEX
-0.9730152118476477,-1.467139879523218,-0.8318937386975335,-1.6464595169829492,-0.5532490407776056,0.4155382676451976,-0.23910866467026032,-1.1227711605123694,-0.13421700080350824,-0.40254308734980915,-1.2553174626370782,0.29656835366970435
-0.3697999137104741,-0.3868456343693056,1.2020766036364985,0.6073638554031668,-0.8767643832951356,0.4155382676451976,-0.06297540233718057,0.4976039765564791,-0.3088363599472074,0.05756981058843865,0.039072850537949254,-0.04943550517257076
-0.6714075627790609,-0.3868456343693056,1.2020766036364985,0.6073638554031668,-0.5532490407776056,0.4155382676451976,-0.06297540233718057,0.05568348462861102,-0.5271105588768321,-1.0927124342571812,-0.680032879003733,0.4695702830908425
1.4398459807010469,1.2335957333615633,1.2020766036364985,-1.6464595169829492,-0.22973369826007567,1.4743098135501924,-0.4152419270033398,0.3502971459138561,-0.5707653986627573,-1.0927124342571812,-1.9744231921787598,1.5075818596176702
-0.6714075627790609,0.693448610784607,1.2020766036364985,0.6073638554031668,0.7408123292925144,1.4743098135501924,-0.5913751893364195,-0.09162334601401101,0.6515701153431401,-0.6325995363189333,0.3267151423546215,-0.9144451522782607
-0.6714075627790609,0.1533014882076507,-0.8318937386975335,0.6073638554031668,1.3878430143275744,1.4743098135501924,0.9938241716612961,1.6760586216974598,0.5206055959853653,-0.40254308734980915,0.7581785800796309,0.12356642424856651
1.4398459807010469,1.2335957333615633,1.2020766036364985,0.6073638554031668,1.3878430143275744,1.4743098135501924,1.346090696327455,1.2341381297695917,0.695224955129065,0.2876262595575628,0.6143574341712938,-1.4334509405416744
-0.06819226464188725,-1.467139879523218,-0.8318937386975335,0.6073638554031668,0.7408123292925144,-0.6432332782597974,0.46542438466205743,-0.38623700729925653,0.3023313970557412,0.517682708526687,-0.24856944127872366,0.988576071354256
0.23341538442669957,0.693448610784607,-0.8318937386975335,0.6073638554031668,1.3878430143275744,-0.6432332782597974,-0.06297540233718057,-1.1227711605123694,0.4332959164135154,1.2078520554340584,1.0458208718963025,-0.741443222857123
-0.9730152118476477,0.693448610784607,1.2020766036364985,-1.6464595169829492,-0.8767643832951356,1.4743098135501924,-1.2959082386687373,1.2341381297695917,-0.39614603951905725,-1.552825332195429,0.7581785800796302,0.8155741419331187
0.5350230334952863,-1.467139879523218,1.2020766036364985,0.6073638554031668,-0.8767643832951356,0.4155382676451976,-0.5913751893364195,-1.270077991154992,0.12771203791204142,-1.0927124342571812,-1.1114963167287417,0.4695702830908425
-0.6714075627790609,-1.467139879523218,-0.8318937386975335,0.6073638554031668,-0.5532490407776056,-0.6432332782597974,-1.119774976335658,-1.1227711605123694,-0.26518152016128244,-1.552825332195429,-0.5362117330953966,-0.04943550517257076
1.4398459807010469,0.693448610784607,1.2020766036364985,0.6073638554031668,-0.22973369826007567,-0.6432332782597974,0.9938241716612961,-0.38623700729925653,-0.09056216101758265,0.05756981058843865,0.7581785800796302,-0.9144451522782607
-1.5762305099848213,0.1533014882076507,-0.8318937386975335,0.6073638554031668,-0.22973369826007567,0.4155382676451976,0.289291122328978,-0.38623700729925653,0.8698443142727649,0.9777956064649342,0.6143574341712938,0.29656835366970435
-0.9730152118476477,-0.3868456343693056,-0.8318937386975335,-1.6464595169829492,-0.5532490407776056,-0.6432332782597974,-0.4152419270033398,-0.38623700729925653,-0.5707653986627567,0.2876262595575628,0.039072850537949254,0.29656835366970435
-0.06819226464188725,1.2335957333615633,-0.8318937386975335,0.6073638554031668,0.7408123292925144,1.4743098135501924,0.8176909093282166,0.9395244684843461,0.3023313970557412,-0.17248663838068576,0.9019997259879667,-0.741443222857123
1.4398459807010469,-1.467139879523218,-0.8318937386975335,0.6073638554031668,-0.8767643832951356,-0.6432332782597974,-0.4152419270033398,0.3502971459138561,-0.39614603951905664,0.517682708526687,0.039072850537948615,-0.04943550517257163
1.4398459807010469,-0.9269927569462618,-0.8318937386975335,0.6073638554031668,-0.5532490407776056,-0.6432332782597974,-0.4152419270033398,1.086831299126969,1.5683217508475626,-0.6325995363189333,1.0458208718963025,-0.2224374345937089
1.4398459807010469,1.2335957333615633,-0.8318937386975335,0.6073638554031668,-0.22973369826007567,0.4155382676451976,0.8176909093282166,0.6449108071991017,1.7429411099912617,0.5176827085266865,0.039072850537949254,0.6425722125119804
0.23341538442669957,1.2335957333615633,1.2020766036364985,0.6073638554031668,-0.22973369826007567,0.4155382676451976,0.9938241716612967,1.2341381297695917,-0.7890395975923814,0.2876262595575628,-0.10474829537038784,-0.39543936401484703
-0.6714075627790609,-0.3868456343693056,-0.8318937386975335,0.6073638554031668,-0.8767643832951356,-0.6432332782597974,-0.4152419270033398,0.20299031527123354,-1.4002073545953297,-0.17248663838068526,0.039072850537948615,0.6425722125119804
-0.06819226464188725,1.2335957333615633,1.2020766036364985,0.6073638554031668,1.3878430143275744,-0.6432332782597974,-0.4152419270033398,-0.8281574992271246,-0.5707653986627567,0.5176827085266865,0.6143574341712938,0.8155741419331182
0.8366306825638732,0.693448610784607,1.2020766036364985,0.6073638554031668,1.3878430143275744,0.4155382676451976,0.289291122328978,1.2341381297695917,0.21502171748389132,0.05756981058843865,1.0458208718963025,-0.741443222857123
0.23341538442669957,1.2335957333615633,-0.8318937386975335,0.6073638554031668,1.3878430143275744,0.4155382676451976,0.8176909093282166,1.8233654523400817,-0.09056216101758265,2.358134300279678,1.0458208718963031,-0.741443222857123
0.23341538442669957,0.693448610784607,1.2020766036364985,0.6073638554031668,-1.5237950683301957,0.4155382676451976,0.289291122328978,0.3502971459138561,-0.3088363599472074,0.5176827085266865,0.9019997259879667,-0.2224374345937089
-1.2746228609162344,1.2335957333615633,-0.8318937386975335,0.6073638554031668,-0.22973369826007567,-0.6432332782597974,-1.4720415010018164,-0.5335438379418793,-0.26518152016128244,-1.0927124342571812,-1.1114963167287417,2.1995895773022216
-1.2746228609162344,1.2335957333615633,-0.8318937386975335,0.6073638554031668,-1.2002797258126656,-0.6432332782597974,-0.5913751893364195,-1.1227711605123694,-0.26518152016128244,-1.7828817811645532,-0.8238540249120698,1.5075818596176702
1.4398459807010469,0.1533014882076507,-0.8318937386975335,0.6073638554031668,1.3878430143275744,-0.6432332782597974,-0.7675084516694988,0.3502971459138561,-0.5271105588768321,0.9777956064649342,-0.10474829537038784,0.8155741419331187
0.23341538442669957,0.1533014882076507,-0.8318937386975335,-1.6464595169829492,0.41729698677498434,0.4155382676451976,-0.5913751893364195,0.4976039765564791,0.7388797949149907,-0.6325995363189333,0.470536288262958,0.12356642424856651
1.4398459807010469,0.1533014882076507,-0.8318937386975335,0.6073638554031668,1.3878430143275744,-1.7020048241647923,-0.4152419270033398,-1.7119984830828594,0.040402358340191534,0.05756981058843865,0.18289399644628507,-0.39543936401484703
1.4398459807010469,-0.3868456343693056,-0.8318937386975335,-1.6464595169829492,1.3878430143275744,-0.6432332782597974,0.8176909093282166,-0.38623700729925653,1.7429411099912617,0.05756981058843865,1.6211054555296485,-1.087447081699399
-0.6714075627790609,-0.3868456343693056,-0.8318937386975335,0.6073638554031668,1.3878430143275744,0.4155382676451976,1.8744904833266938,-0.0916233460140115,-0.3524911997331323,-0.17248663838068526,0.039072850537948615,-0.04943550517257076
-1.5762305099848213,1.2335957333615633,1.2020766036364985,0.6073638554031668,-0.8767643832951356,0.4155382676451976,-1.119774976335658,-0.5335438379418793,-2.4042686696716014,-1.0927124342571812,-2.9811712135371145,2.891597294986773
1.4398459807010469,-1.467139879523218,-0.8318937386975335,-1.6464595169829492,-0.5532490407776056,1.4743098135501924,-0.5913751893364195,-1.4173848217976146,-0.7017299180205319,-1.3227688832263051,0.9019997259879667,-0.5684412934359848
1.4398459807010469,-0.3868456343693056,-0.8318937386975335,0.6073638554031668,1.3878430143275744,-0.6432332782597974,0.289291122328978,0.9395244684843471,1.3500475519179385,2.358134300279678,1.0458208718963025,-0.9144451522782607
-1.5762305099848213,1.2335957333615633,1.2020766036364985,-1.6464595169829492,-1.2002797258126656,-0.6432332782597974,-1.119774976335658,-1.5646916524402372,-1.0073137965220056,-1.552825332195429,0.3267151423546215,-0.04943550517257163
0.5350230334952863,1.2335957333615633,-0.8318937386975335,0.6073638554031668,1.3878430143275744,1.4743098135501924,1.346090696327455,0.6449108071991017,-1.4002073545953297,1.2078520554340584,1.3334631637129755,-0.5684412934359848
-1.2746228609162344,1.2335957333615633,1.2020766036364985,-1.6464595169829492,-1.2002797258126656,0.4155382676451976,-2.000441288001055,-0.38623700729925653,0.7825346347009143,-1.3227688832263051,-1.5429597544537508,1.3345799301965318
-1.2746228609162344,1.2335957333615633,1.2020766036364985,-1.6464595169829492,0.09378164425745435,1.4743098135501924,0.46542438466205777,1.8233654523400817,0.47695075619944033,0.7477391574958107,0.18289399644628507,-1.4334509405416744
0.23341538442669957,1.2335957333615633,-0.8318937386975335,0.6073638554031668,0.09378164425745435,1.4743098135501924,0.289291122328978,0.7922176378417236,0.6515701153431401,0.2876262595575628,1.3334631637129755,-0.5684412934359848
1.4398459807010469,0.1533014882076507,-0.8318937386975335,0.6073638554031668,-0.22973369826007567,-0.6432332782597974,0.11315785999589828,0.3502971459138561,-0.1778718405894332,0.2876262595575628,-0.3923905871870601,-0.9144451522782607
1.4398459807010469,0.1533014882076507,1.2020766036364985,0.6073638554031668,-0.5532490407776056,1.4743098135501924,-1.2959082386687373,0.4976039765564791,-0.6144202384486817,-1.7828817811645532,-0.5362117330953966,0.6425722125119804
-1.5762305099848213,-0.3868456343693056,1.2020766036364985,-1.6464595169829492,1.3878430143275744,1.4743098135501924,0.46542438466205743,1.5287517910548363,-0.7453847578064565,-0.8626559852880572,0.470536288262958,-0.5684412934359848
